Date,Game,Team,Side,Market,ML,Book,Model_Prob,Market_Prob,Edge_Pct,Model_Line,Market_Line,SP_Score,LU_Score,Park_Factor,Ump_K,Result,F5_Score,Taken,logged_at,Model_Prob_Cal,Edge_Cal,Closing_ML,Closing_Line,CLV_Pct
06/01/2026,New York Mets @ Seattle Mariners,Over,Over,F5 Total,-130.0,fanduel,63.9,56.5,7.4,4.32,3.5,56.8,50.0,0.99,0.0,LOSS,1-1,False,2026-06-01T13:17:19Z,,,,,
06/02/2026,Detroit Tigers @ Tampa Bay Rays,Under,Under,F5 Total,-105.0,betmgm,51.7,51.2,0.5,4.4,4.5,45.8,50.0,0.96,0.0,LOSS,5-0,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,San Diego Padres @ Philadelphia Phillies,Under,Under,F5 Total,-105.0,williamhill_us,51.7,51.2,0.5,4.4,4.5,50.0,50.0,0.99,0.0,WIN,2-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Baltimore Orioles @ Boston Red Sox,Over,Over,F5 Total,100.0,williamhill_us,53.8,50.0,3.8,4.72,4.5,52.8,50.0,1.07,0.0,WIN,4-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Miami Marlins @ Washington Nationals,Under,Under,F5 Total,-105.0,williamhill_us,62.5,51.2,11.2,4.27,5.0,52.1,50.0,0.99,0.0,WIN,4-0,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Cleveland Guardians @ New York Yankees,Over,Over,F5 Total,-105.0,williamhill_us,58.6,51.2,7.4,4.5,4.0,61.2,50.0,1.0,0.0,WIN,5-4,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Cleveland Guardians @ New York Yankees,Under,Under,F5 Total,-152.0,fanduel,50.0,60.3,-10.3,4.5,4.5,61.2,50.0,1.0,0.0,LOSS,5-4,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Kansas City Royals @ Cincinnati Reds,Over,Over,F5 Total,-115.0,williamhill_us,62.6,53.5,9.1,5.24,4.5,49.9,50.0,1.12,0.0,LOSS,3-1,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Toronto Blue Jays @ Atlanta Braves,Over,Over,F5 Total,-125.0,betmgm,61.8,55.6,6.2,4.69,4.0,57.6,50.0,1.01,0.0,WIN,2-3,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Chicago White Sox @ Minnesota Twins,Over,Over,F5 Total,-125.0,betmgm,60.5,55.6,4.9,4.61,4.0,48.8,50.0,0.98,0.0,WIN,3-6,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,San Francisco Giants @ Milwaukee Brewers,Over,Over,F5 Total,-144.0,fanduel,67.9,59.0,8.9,4.57,3.5,50.8,50.0,1.02,0.0,LOSS,0-3,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Texas Rangers @ St. Louis Cardinals,Over,Over,F5 Total,-125.0,betmgm,64.7,55.6,9.2,4.37,3.5,53.5,50.0,0.97,0.0,WIN,2-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Athletics @ Chicago Cubs,Over,Over,F5 Total,-102.0,fanduel,59.1,50.5,8.6,5.03,4.5,42.3,50.0,1.06,0.0,LOSS,2-1,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Pittsburgh Pirates @ Houston Astros,Over,Over,F5 Total,-135.0,fanduel,52.1,57.4,-5.4,4.62,4.5,43.6,50.0,1.0,0.0,WIN,2-4,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Pittsburgh Pirates @ Houston Astros,Under,Under,F5 Total,-130.0,betmgm,56.6,56.5,0.0,4.62,5.0,43.6,50.0,1.0,0.0,LOSS,2-4,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Colorado Rockies @ Los Angeles Angels,Over,Over,F5 Total,-128.0,fanduel,50.9,56.1,-5.3,4.55,4.5,46.5,50.0,1.03,0.0,WIN,8-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Colorado Rockies @ Los Angeles Angels,Under,Under,F5 Total,-130.0,betmgm,57.8,56.5,1.2,4.55,5.0,46.5,50.0,1.03,0.0,LOSS,8-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Los Angeles Dodgers @ Arizona Diamondbacks,Under,Under,F5 Total,-110.0,betmgm,69.2,52.4,16.8,4.35,5.5,58.1,50.0,1.0,0.0,LOSS,4-2,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,New York Mets @ Seattle Mariners,Over,Over,F5 Total,-154.0,fanduel,66.0,60.6,5.4,4.45,3.5,50.1,50.0,0.99,0.0,WIN,2-7,False,2026-06-02T13:26:37Z,,,,,
06/02/2026,Cleveland Guardians @ New York Yankees,New York Yankees,Home,F5 ML,-235.0,BetMGM,71.4,70.1,1.3,,,67.0,,1.0,0.0,LOSS,5-4,False,,,,,,
06/02/2026,San Francisco Giants @ Milwaukee Brewers,Milwaukee Brewers,Home,F5 ML,-220.0,TheScore,71.4,68.8,2.7,,,50.0,,1.02,0.0,WIN,0-3,False,,,,,,
06/02/2026,Athletics @ Chicago Cubs,Athletics,Away +0.5,F5 Spread,-135.0,Caesars,62.1,57.4,4.7,0.3,0.5,50.0,,1.06,0.0,WIN,2-1,False,,,,,,
06/03/2026,New York Mets @ Seattle Mariners,Over,Over,F5 Total,-140.0,fanduel,62.6,58.3,4.3,4.24,3.5,48.3,45.0,0.99,0.056,WIN,6-1,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,San Diego Padres @ Philadelphia Phillies,Philadelphia Phillies,Home,F5 ML,-260.0,williamhill_us,80.1,72.2,7.9,,,73.00000000000001,50.0,0.99,0.0,WIN,0-1,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,San Diego Padres @ Philadelphia Phillies,Philadelphia Phillies,Home,F5 Spread,115.0,betmgm,87.5,46.5,41.0,-1.2,1.2,60.5,50.0,0.99,0.0,WIN,0-1,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,San Diego Padres @ Philadelphia Phillies,Over,Over,F5 Total,-118.0,betmgm,57.6,54.1,3.5,4.44,4.0,60.5,50.0,0.99,0.0,LOSS,0-1,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,San Diego Padres @ Philadelphia Phillies,Under,Under,F5 Total,-140.0,fanduel,51.0,58.3,-7.3,4.44,4.5,60.5,50.0,0.99,0.0,WIN,0-1,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Baltimore Orioles @ Boston Red Sox,Under,Under,F5 Total,-102.0,fanduel,51.6,50.5,1.1,4.41,4.5,45.5,44.5,1.07,0.034,LOSS,0-8,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Cleveland Guardians @ New York Yankees,Over,Over,F5 Total,-146.0,fanduel,60.6,59.3,1.3,4.12,3.5,56.1,50.0,1.0,0.0,WIN,3-2,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Kansas City Royals @ Cincinnati Reds,Over,Over,F5 Total,-105.0,williamhill_us,61.5,51.2,10.2,4.67,4.0,55.5,42.0,1.12,0.019,PUSH,2-2,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Toronto Blue Jays @ Atlanta Braves,Under,Under,F5 Total,100.0,williamhill_us,51.9,50.0,1.9,4.39,4.5,52.5,50.0,1.01,0.0,LOSS,2-4,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,San Francisco Giants @ Milwaukee Brewers,Over,Over,F5 Total,-125.0,betmgm,60.1,55.6,4.6,4.59,4.0,50.0,50.0,1.02,0.0,LOSS,1-0,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Texas Rangers @ St. Louis Cardinals,Under,Under,F5 Total,-125.0,betmgm,53.6,55.6,-1.9,4.29,4.5,50.9,50.0,0.97,0.0,LOSS,1-4,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Athletics @ Chicago Cubs,Under,Under,F5 Total,-130.0,williamhill_us,59.1,56.5,2.6,4.47,5.0,53.3,50.0,1.06,0.0,LOSS,2-4,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Pittsburgh Pirates @ Houston Astros,Over,Over,F5 Total,-140.0,fanduel,65.2,58.3,6.9,4.4,3.5,55.1,50.0,1.0,0.0,WIN,4-3,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Colorado Rockies @ Los Angeles Angels,Under,Under,F5 Total,100.0,williamhill_us,53.8,50.0,3.8,4.28,4.5,51.9,50.0,1.03,0.0,LOSS,3-9,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Los Angeles Dodgers @ Arizona Diamondbacks,Under,Under,F5 Total,100.0,williamhill_us,50.9,50.0,0.9,4.45,4.5,52.8,50.0,1.0,0.0,LOSS,5-0,False,2026-06-03T18:40:37Z,,,,,
06/03/2026,Kansas City Royals @ Cincinnati Reds,Cincinnati Reds,Home,F5 ML,-170.0,Caesars,72.4,63.0,9.5,,,58.4,,1.12,0.019,PUSH,2-2,False,,,,,,
06/03/2026,San Francisco Giants @ Milwaukee Brewers,Milwaukee Brewers,Home,F5 ML,-118.0,FanDuel,67.6,54.1,13.5,,,50.0,,1.02,0.0,LOSS,1-0,False,,,,,,
06/03/2026,Los Angeles Dodgers @ Arizona Diamondbacks,Los Angeles Dodgers,Away,F5 ML,-200.0,TheScore,64.5,66.7,-2.1,,,50.0,,1.0,0.0,WIN,5-0,False,,,,,,
06/03/2026,Colorado Rockies @ Los Angeles Angels,Los Angeles Angels,Home,F5 ML,-160.0,Caesars,63.1,61.5,1.6,,,50.0,,1.03,0.0,WIN,3-9,False,,,,,,
06/03/2026,Pittsburgh Pirates @ Houston Astros,Pittsburgh Pirates,Away,F5 ML,-170.0,Caesars,62.0,63.0,-0.9,,,66.1,,1.0,0.0,WIN,4-3,False,,,,,,
06/04/2026,Toronto Blue Jays @ Atlanta Braves,Atlanta Braves,Home,F5 ML,-250.0,TheScore,68.7,71.4,-2.7,,,50.0,,1.01,0.0,LOSS,3-1,False,,,,,,
06/04/2026,Kansas City Royals @ Minnesota Twins,Minnesota Twins,Home +0.5,F5 Spread,-145.0,BetMGM,61.6,59.2,2.5,-0.27,0.5,58.4,,1.12,0.019,WIN,3-5,False,,,,,,
06/04/2026,Toronto Blue Jays @ Atlanta Braves,Atlanta Braves,Home,F5 Spread,116.0,fanduel,85.5,46.3,39.2,-1.2,1.2,59.5,36.8,1.01,0.024,LOSS,3-1,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Toronto Blue Jays @ Atlanta Braves,Over,Over,F5 Total,100.0,williamhill_us,52.2,50.0,2.2,4.13,4.0,59.5,36.8,1.01,0.024,PUSH,3-1,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Toronto Blue Jays @ Atlanta Braves,Under,Under,F5 Total,-138.0,fanduel,56.4,58.0,-1.6,4.13,4.5,59.5,36.8,1.01,0.024,WIN,3-1,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Kansas City Royals @ Minnesota Twins,Under,Under,F5 Total,-105.0,williamhill_us,67.4,51.2,16.2,3.96,5.0,56.0,35.3,0.98,0.042,LOSS,3-5,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Athletics @ Chicago Cubs,Under,Under,F5 Total,-108.0,fanduel,71.9,51.9,19.9,4.17,5.5,50.4,38.5,1.06,0.058,WIN,1-0,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Pittsburgh Pirates @ Houston Astros,Under,Under,F5 Total,-110.0,betmgm,50.5,52.4,-1.9,4.47,4.5,51.1,51.4,1.0,0.013,WIN,1-0,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Los Angeles Dodgers @ Arizona Diamondbacks,Over,Over,F5 Total,-144.0,fanduel,50.2,59.0,-8.8,4.51,4.5,45.5,47.9,1.0,0.026,LOSS,2-0,False,2026-06-04T21:59:56Z,,,,,
06/04/2026,Los Angeles Dodgers @ Arizona Diamondbacks,Under,Under,F5 Total,-105.0,williamhill_us,58.4,51.2,7.2,4.51,5.0,45.5,47.9,1.0,0.026,WIN,2-0,False,2026-06-04T21:59:56Z,,,,,
06/06/2026,Seattle Mariners @ Detroit Tigers,Under,Under,F5 Total,-118.0,betmgm,70.4,54.1,16.2,3.77,5.0,48.5,45.5,0.94,0.018,WIN,4-0,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Kansas City Royals @ Minnesota Twins,Over,Over,F5 Total,-130.0,betmgm,57.8,56.5,1.2,4.45,4.0,59.1,48.8,0.98,0.059,LOSS,1-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Kansas City Royals @ Minnesota Twins,Under,Under,F5 Total,-130.0,williamhill_us,50.9,56.5,-5.7,4.45,4.5,59.1,48.8,0.98,0.059,WIN,1-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Cincinnati Reds @ St. Louis Cardinals,Under,Under,F5 Total,-118.0,betmgm,67.8,54.1,13.6,3.94,5.0,53.5,45.0,0.97,0.052,LOSS,5-4,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,San Francisco Giants @ Chicago Cubs,Over,Over,F5 Total,100.0,williamhill_us,68.4,50.0,18.4,5.1,4.0,51.1,49.9,1.06,0.05,LOSS,0-0,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Baltimore Orioles @ Toronto Blue Jays,Under,Under,F5 Total,-125.0,williamhill_us,54.2,55.6,-1.4,4.26,4.5,52.0,43.7,1.01,0.068,LOSS,1-6,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Chicago White Sox @ Philadelphia Phillies,Under,Under,F5 Total,-115.0,williamhill_us,60.1,53.5,6.6,4.91,5.5,51.9,43.2,0.99,0.026,LOSS,6-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Washington Nationals @ Arizona Diamondbacks,Under,Under,F5 Total,100.0,williamhill_us,60.6,50.0,10.6,4.38,5.0,56.5,50.0,1.0,0.0,WIN,2-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Athletics @ Houston Astros,Under,Under,F5 Total,100.0,williamhill_us,60.6,50.0,10.6,4.38,5.0,50.9,50.1,1.0,0.053,LOSS,2-13,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Pittsburgh Pirates @ Atlanta Braves,Over,Over,F5 Total,-115.0,williamhill_us,60.6,53.5,7.1,4.62,4.0,58.0,56.6,1.01,0.026,WIN,3-6,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Tampa Bay Rays @ Miami Marlins,Over,Over,F5 Total,-115.0,williamhill_us,55.7,53.5,2.2,4.33,4.0,52.0,41.6,0.97,0.045,LOSS,0-2,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Tampa Bay Rays @ Miami Marlins,Under,Under,F5 Total,-140.0,fanduel,52.9,58.3,-5.4,4.33,4.5,52.0,41.6,0.97,0.045,WIN,0-2,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Cleveland Guardians @ Texas Rangers,Over,Over,F5 Total,-115.0,williamhill_us,66.5,53.5,13.0,4.98,4.0,44.2,50.0,1.08,0.0,WIN,5-0,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Boston Red Sox @ New York Yankees,Under,Under,F5 Total,-118.0,betmgm,52.6,54.1,-1.5,4.35,4.5,50.3,50.0,1.0,0.0,WIN,0-0,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Milwaukee Brewers @ Colorado Rockies,Milwaukee Brewers,Away,F5 Spread,-105.0,betmgm,85.8,51.2,34.5,-1.2,-1.2,64.4,50.0,1.28,0.0,LOSS,2-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Milwaukee Brewers @ Colorado Rockies,Under,Under,F5 Total,-114.0,fanduel,60.5,53.3,7.2,4.89,5.5,64.4,50.0,1.28,0.0,WIN,2-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Los Angeles Angels @ Los Angeles Dodgers,Los Angeles Dodgers,Home,F5 ML,-325.0,betmgm,83.0,76.5,6.6,,,62.599999999999994,50.0,0.98,0.0,WIN,1-9,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Los Angeles Angels @ Los Angeles Dodgers,Los Angeles Dodgers,Home,F5 Spread,-115.0,fanduel,88.4,53.5,34.9,-1.2,1.2,51.9,50.0,0.98,0.0,WIN,1-9,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Los Angeles Angels @ Los Angeles Dodgers,Under,Under,F5 Total,100.0,williamhill_us,54.7,50.0,4.7,4.23,4.5,51.9,50.0,0.98,0.0,LOSS,1-9,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,New York Mets @ San Diego Padres,Under,Under,F5 Total,-140.0,fanduel,60.6,58.3,2.3,3.88,4.5,54.8,50.0,0.95,0.0,WIN,1-1,False,2026-06-06T16:50:44Z,,,,,
06/06/2026,Cleveland Guardians @ Texas Rangers,Texas Rangers,Home,F5 ML,-125.0,DraftKings,95.0,55.6,39.4,,,51.4,,1.08,0.0,LOSS,5-0,False,,,,,,
06/06/2026,Milwaukee Brewers @ Colorado Rockies,Milwaukee Brewers,Away,F5 ML,-275.0,FanDuel,78.8,73.3,5.5,,,74.3,,1.28,0.0,WIN,2-1,False,,,,,,
06/06/2026,San Francisco Giants @ Chicago Cubs,San Francisco Giants/Chicago Cubs,Over 3.5,F5 Total,-140.0,FanDuel,75.7,58.3,17.3,5.1,3.5,51.099999999999994,48.6,1.06,0.05,LOSS,0-0,False,,,,,,
06/06/2026,Cleveland Guardians @ Texas Rangers,Texas Rangers,Home -0.5,F5 Spread,115.0,BetMGM,64.1,46.5,17.6,-1.44,-0.5,51.4,,1.08,0.0,LOSS,5-0,False,,,,,,
06/06/2026,Pittsburgh Pirates @ Atlanta Braves,Pittsburgh Pirates,Away +0.5,F5 Spread,-155.0,BetMGM,63.4,60.8,2.7,0.39,0.5,61.3,62.0,1.01,0.026,LOSS,3-6,False,,,,,,
06/06/2026,Athletics @ Houston Astros,Athletics,Away,F5 ML,110.0,DraftKings,63.0,47.6,15.4,,,50.0,,1.0,0.053,LOSS,2-13,False,,,,,,
06/06/2026,Athletics @ Houston Astros,Athletics,Away +0.5,F5 Spread,-140.0,BetMGM,62.5,58.3,4.2,0.33,0.5,50.0,,1.0,0.053,LOSS,2-13,False,,,,,,
06/06/2026,Pittsburgh Pirates @ Atlanta Braves,Pittsburgh Pirates,Away,F5 ML,-110.0,TheScore,61.4,52.4,9.0,,,61.3,62.0,1.01,0.026,LOSS,3-6,False,,,,,,
06/06/2026,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Away +0.5,F5 Spread,-130.0,BetMGM,61.0,56.5,4.5,0.23,0.5,50.0,,0.99,0.026,WIN,6-1,False,,,,,,
06/06/2026,Athletics @ Houston Astros,Houston Astros,Home,F5 ML,-118.0,FanDuel,75.6,54.1,21.4,,,50.0,50.5,1.0,0.053,WIN,2-13,False,,,,,,
06/07/2026,Pittsburgh Pirates @ Atlanta Braves,Under,Under,F5 Total,-125.0,betmgm,60.1,55.6,4.6,4.41,5.0,50.5,44.2,1.01,0.052,WIN,2-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Chicago White Sox @ Philadelphia Phillies,Under,Under,F5 Total,-115.0,williamhill_us,63.1,53.5,9.6,4.23,5.0,58.6,35.0,0.99,0.047,LOSS,5-7,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Boston Red Sox @ New York Yankees,Over,Over,F5 Total,-115.0,williamhill_us,63.4,53.5,10.0,4.79,4.0,50.2,46.0,1.0,0.01,LOSS,0-1,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Baltimore Orioles @ Toronto Blue Jays,Over,Over,F5 Total,-130.0,betmgm,56.6,56.5,0.0,4.38,4.0,60.0,45.4,1.01,-0.028,PUSH,4-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Baltimore Orioles @ Toronto Blue Jays,Under,Under,F5 Total,-130.0,fanduel,52.1,56.5,-4.4,4.38,4.5,60.0,45.4,1.01,-0.028,WIN,4-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Seattle Mariners @ Detroit Tigers,Under,Under,F5 Total,100.0,williamhill_us,53.1,50.0,3.1,4.32,4.5,55.8,44.0,0.94,-0.04,WIN,1-1,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Tampa Bay Rays @ Miami Marlins,Over,Over,F5 Total,-148.0,fanduel,69.3,59.7,9.6,4.66,3.5,46.6,50.0,0.97,0.0,LOSS,1-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Athletics @ Houston Astros,Over,Over,F5 Total,-132.0,fanduel,51.0,56.9,-5.9,4.56,4.5,46.7,50.0,1.0,0.0,WIN,5-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Athletics @ Houston Astros,Under,Under,F5 Total,-115.0,betmgm,57.6,53.5,4.1,4.56,5.0,46.7,50.0,1.0,0.0,PUSH,5-0,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Kansas City Royals @ Minnesota Twins,Over,Over,F5 Total,-114.0,fanduel,64.4,53.3,11.1,5.35,4.5,51.2,50.0,0.98,0.0,WIN,5-1,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Cincinnati Reds @ St. Louis Cardinals,Under,Under,F5 Total,-105.0,williamhill_us,67.3,51.2,16.1,3.97,5.0,46.9,51.0,0.97,0.04,PUSH,2-3,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Cleveland Guardians @ Texas Rangers,Over,Over,F5 Total,-130.0,betmgm,72.7,56.5,16.2,4.89,3.5,48.6,50.0,1.08,0.0,WIN,0-7,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Milwaukee Brewers @ Colorado Rockies,Under,Under,F5 Total,-132.0,fanduel,61.6,56.9,4.7,5.82,6.5,43.8,50.0,1.28,0.0,WIN,1-3,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Washington Nationals @ Arizona Diamondbacks,Over,Over,F5 Total,-130.0,betmgm,56.2,56.5,-0.3,4.36,4.0,57.5,50.0,1.0,0.0,WIN,1-4,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Washington Nationals @ Arizona Diamondbacks,Under,Under,F5 Total,-128.0,fanduel,52.4,56.1,-3.7,4.36,4.5,57.5,50.0,1.0,0.0,LOSS,1-4,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,Los Angeles Angels @ Los Angeles Dodgers,Under,Under,F5 Total,-118.0,betmgm,57.9,54.1,3.8,4.04,4.5,51.3,50.0,0.98,0.0,LOSS,6-1,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,New York Mets @ San Diego Padres,Under,Under,F5 Total,-114.0,fanduel,57.9,53.3,4.7,4.04,4.5,43.1,50.0,0.95,0.0,LOSS,4-2,False,2026-06-07T14:53:40Z,,,,,
06/07/2026,San Francisco Giants @ Chicago Cubs,Over,Over,F5 Total,-125.0,betmgm,70.1,55.6,14.5,5.21,4.0,41.7,50.0,1.06,0.0,LOSS,1-1,False,2026-06-07T14:53:40Z,,,,,
06/08/2026,Seattle Mariners @ Baltimore Orioles,Under,Under,F5 Total,-115.0,betmgm,61.0,53.5,7.5,4.36,5.0,54.1,50.0,1.0,0.0,LOSS,5-1,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Boston Red Sox @ Tampa Bay Rays,Under,Under,F5 Total,-125.0,betmgm,53.3,55.6,-2.3,4.31,4.5,50.7,50.0,0.96,0.0,WIN,1-2,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,New York Yankees @ Cleveland Guardians,Over,Over,F5 Total,-125.0,betmgm,57.6,55.6,2.0,4.44,4.0,61.2,50.0,0.95,0.0,WIN,4-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,New York Yankees @ Cleveland Guardians,Under,Under,F5 Total,-138.0,fanduel,51.0,58.0,-6.9,4.44,4.5,61.2,50.0,0.95,0.0,LOSS,4-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Philadelphia Phillies @ Toronto Blue Jays,Over,Over,F5 Total,-105.0,betmgm,56.7,51.2,5.5,4.39,4.0,58.0,50.0,1.01,0.0,WIN,5-2,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Houston Astros @ Los Angeles Angels,Houston Astros,Away,F5 ML,-120.0,fanduel,95.0,54.5,40.5,,,45.8,50.0,1.03,0.0,LOSS,1-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Houston Astros @ Los Angeles Angels,Houston Astros,Away,F5 Spread,112.0,fanduel,84.5,47.2,37.3,-0.5,-0.5,47.0,50.0,1.03,0.0,LOSS,1-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Houston Astros @ Los Angeles Angels,Over,Over,F5 Total,-135.0,fanduel,50.9,57.4,-6.6,4.55,4.5,47.0,50.0,1.03,0.0,LOSS,1-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Houston Astros @ Los Angeles Angels,Under,Under,F5 Total,-118.0,betmgm,57.8,54.1,3.6,4.55,5.0,47.0,50.0,1.03,0.0,WIN,1-3,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Cincinnati Reds @ San Diego Padres,Over,Over,F5 Total,-130.0,betmgm,56.2,56.5,-0.3,4.36,4.0,52.0,50.0,0.95,0.0,LOSS,1-1,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Cincinnati Reds @ San Diego Padres,Under,Under,F5 Total,-128.0,fanduel,52.4,56.1,-3.7,4.36,4.5,52.0,50.0,0.95,0.0,WIN,1-1,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Washington Nationals @ San Francisco Giants,Over,Over,F5 Total,-130.0,betmgm,54.5,56.5,-2.0,4.26,4.0,50.8,50.0,0.96,0.0,LOSS,0-0,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Washington Nationals @ San Francisco Giants,Under,Under,F5 Total,-138.0,fanduel,54.2,58.0,-3.8,4.26,4.5,50.8,50.0,0.96,0.0,WIN,0-0,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Milwaukee Brewers @ Athletics,Under,Under,F5 Total,-105.0,betmgm,66.0,51.2,14.8,4.55,5.5,47.4,50.0,1.0,0.0,LOSS,5-8,False,2026-06-08T16:25:20Z,,,,,
06/08/2026,Cincinnati Reds @ San Diego Padres,San Diego Padres,Home,F5 ML,-120.0,BetMGM,78.0,54.5,23.4,,,50.0,,0.95,0.0,PUSH,1-1,False,,,,,,
06/08/2026,Milwaukee Brewers @ Athletics,Milwaukee Brewers/Athletics,Under 6.0,F5 Total,-130.0,Caesars,73.6,56.5,17.1,4.55,6.0,47.4,50.0,1.0,0.0,LOSS,5-8,False,,,,,,
06/08/2026,Philadelphia Phillies @ Toronto Blue Jays,Philadelphia Phillies,Away,F5 ML,-198.0,FanDuel,71.1,66.4,4.7,,,65.6,,1.01,0.0,WIN,5-2,False,,,,,,
06/08/2026,Milwaukee Brewers @ Athletics,Milwaukee Brewers,Away,F5 ML,-145.0,TheScore,61.4,59.2,2.2,,,50.0,,1.0,0.0,LOSS,5-8,False,,,,,,
06/08/2026,Houston Astros @ Los Angeles Angels,Los Angeles Angels,Home +0.5,F5 Spread,-130.0,BetMGM,60.4,56.5,3.9,-0.19,0.5,50.8,,1.03,0.0,WIN,1-3,False,,,,,,
06/09/2026,Seattle Mariners @ Baltimore Orioles,Under,Under,F5 Total,100.0,williamhill_us,56.9,50.0,6.9,4.1,4.5,60.1,50.0,1.0,0.0,WIN,3-1,False,2026-06-09T16:56:27Z,,,,,
06/09/2026,Los Angeles Dodgers @ Pittsburgh Pirates,Under,Under,F5 Total,-125.0,betmgm,51.6,55.6,-4.0,4.41,4.5,58.9,50.0,0.96,0.0,WIN,1-2,False,2026-06-09T16:56:27Z,,,,,
